7179,Rada Y. Chirkova,199193,North Carolina State University,,Associate,Algorithms & Theory,,,Stanford University - USA,,http://dbgroup.ncsu.edu/?page_id=29,,,
94422,Regina Barzilay,166683,Massachusetts Institute of Technology,2005,Associate,Natural Language & Speech,,,Columbia University - USA,Cornell University - USA,https://www.cs.ualberta.ca/news-events/special-guests-visitors/regina-barzilay,http://www.cl.cam.ac.uk/~rr439/papers/roi_reichart_cv.pdf,,
79766,Adam Lopez,162928,Johns Hopkins University,2011,Assistant,Natural Language & Speech,Duke University - USA,University of Maryland - College Park - USA,University of Maryland - College Park - USA,University of Edinburgh - United Kingdom,http://www.cs.jhu.edu/~alopez/cv.html,,,
37899,Douglas S. Reeves,199193,North Carolina State University,1987,Full,Security & Privacy,Indiana University - USA,University of Louisville - USA,Pennsylvania State University - USA,,http://reeves.csc.ncsu.edu/resume.shtml,,,
76658,Mark Corner,166629,University of Massachusetts - Amherst,2003,Associate,Operating Systems,University of Virginia - USA,University of Virginia - USA,University of Michigan - USA,,https://www.cs.umass.edu/faculty/directory/corner_mark,,,
1690,Aloysius K. Mok,228778,University of Texas - Austin,1983,Full,Real-Time & Embedded Systems,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.cs.utexas.edu/~mok/mok.html,,,
115701,Anshul Kundaje,243744,Stanford University,2013,Associate,Bioinformatics & Computational Biology,University of Mumbai - India,Columbia University - USA,Columbia University - USA,,http://anshul.kundaje.net/,,,
157314,Mohammad Hajiaghayi,163286,University of Maryland - College Park,,Associate,Algorithms & Theory,Sharif University of Technology - Tehran - Iran,University of Waterloo - Ontario - Canada,Massachusetts Institute of Technology - USA,,http://www.cs.umd.edu/~hajiagha/cv1.pdf,,,
1699,Dan Sheldon,166629,University of Massachusetts - Amherst,2012,Assistant,Algorithms & Theory,Dartmouth College - USA,,Cornell University - USA,Oregon State University - USA,https://www.cs.umass.edu/faculty/directory/sheldon_dan,,,
4311,Zhaixia Yu,110653,University of California - Irvine,2007,Associate,Scientific Computing,University of Science and Technology of China - China,University of California - Davis - USA,Rice University - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=yuzhaoxia,,,
79784,Jude Shavlik,240444,University of Wisconsin - Madison,1988,Full,Algorithms & Theory,Massachusetts Institute of Technology - USA,Yale University - USA,University of Illinois at Urbana-Champaign - USA,,http://www.cs.wisc.edu/users/shavlik,http://pages.cs.wisc.edu/~shavlik/,,
66916,Kostas Daniilidis,215062,University of Pennsylvania,1998,Full,Computer Vision,National Technical University of Athens - Greece,,Karlsruhe Institute of Technology - Germany,,http://www.cis.upenn.edu/departmental/faculty/,,,
131999,Leonard McMillan,199120,University of North Carolina - Chapel Hill,,Associate,Bioinformatics & Computational Biology,,,University of North Carolina - Chapel Hill - USA,,http://www.cs.unc.edu/cms/our-people/faculty/leonard-mcmillan,,,
84431,Yanlei Diao,166629,University of Massachusetts - Amherst,2005,Associate,Databases,Fudan University - Shanghai - China,Hong Kong University of Science and Technology - Hong Kong,University of California - Berkeley - USA,,https://www.cs.umass.edu/faculty/directory/diao_yanlei,,,
33825,John Stasko,139755,Georgia Institute of Technology,1989,Full,Human-Computer Interaction,Bucknell University - USA,Brown University - USA,Brown University - USA,,http://www.cc.gatech.edu/~stasko/,,,
95269,Virginia Williams,243744,Stanford University,2013,Assistant,Algorithms & Theory,California Institute of Technology - USA,,Carnegie Mellon University - USA,,http://theory.stanford.edu/~virgi/,,,
63906,George Verghese,166683,Massachusetts Institute of Technology,1977,Full,Networks & Communications,Indian Institute of Technology - Madras - India,North Carolina State University - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,http://en.wikipedia.org/wiki/George_Varghese,,,
92543,Tim Roughgarden,243744,Stanford University,2004,Associate,Algorithms & Theory,,,Cornell University - USA,,http://theory.stanford.edu/~tim/,,,
103018,Pen-Chung Yew,174066,University of Minnesota - Twin Cities,1994,Full,Hardware & Architecture,National Taiwan University - Taipei - Taiwan,University of Massachusetts - Amherst - USA,University of Illinois at Urbana-Champaign - USA,,http://www-users.cs.umn.edu/~yew/,,,
39458,Rajesh Rao,236948,University of Washington,2000,Associate,Artificial Intelligence,Angelo State University - USA,University of Rochester - USA,University of Rochester - USA,Salk Institute for Biological Studies - USA,http://homes.cs.washington.edu/~rao/,http://www.cs.washington.edu/people/faculty/rao,,
3118,Shahram Ghandeharizadeh,123961,University of Southern California,1985,Associate,Computer Education,University of Wisconsin - Madison - USA,,University of Wisconsin - Madison - USA,,http://perspolis.usc.edu/Users/shahram/,,,
135052,Ming-Deh Huang,123961,University of Southern California,2007,Full,Algorithms & Theory,,,Princeton University - USA,,http://www-rcf.usc.edu/~mdhuang/,http://genealogy.math.ndsu.nodak.edu/id.php?id=82102,,
156428,Ramani Duraiswami,163286,University of Maryland - College Park,,Associate,Computer Vision,,Johns Hopkins University - USA,Johns Hopkins University - USA,,http://www.umiacs.umd.edu/~ramani/,,,
137342,Abhishek Bhattacharjee,186380,Rutgers - State University of New Jersey - New Brunswick,2010,Assistant,Hardware & Architecture,McGill University - Montreal - Canada,Princeton University - USA,Princeton University - USA,,http://www.cs.rutgers.edu/~abhib/abhib-cv.pdf,,,
72822,Adam Klivans,228778,University of Texas - Austin,2005,Associate,Algorithms & Theory,Carnegie Mellon University - USA,Carnegie Mellon University - USA,Massachusetts Institute of Technology - USA,Harvard University - USA,http://www.cs.utexas.edu/~klivans/,,,
129331,Anshul Gandhi,196097,State University of New York - Stony Brook,2014,Assistant,Algorithms & Theory,Indian Institute of Technology - Kanpur - India,,Carnegie Mellon University - USA,IBM Thomas J. Watson Research Center - USA,http://www.cs.sunysb.edu/~anshul/cv.pdf,,,
64436,Ani Nahapetian,110662,University of California - Los Angeles,,Adjunct,Hardware & Architecture,University of California - Los Angeles - USA,University of California - Los Angeles - USA,University of California - Los Angeles - USA,,http://www.cs.ucla.edu/~ani/,,,
59658,Stefan Savage,110680,University of California - San Diego,,Full,Security & Privacy,Carnegie Mellon University - USA,University of Washington - USA,University of Washington - USA,,http://www.jacobsschool.ucsd.edu/faculty/faculty_bios/findprofile.sfe?department=cse&fmp_recid=66,,,
145446,Georgios Fainekos,104151,Arizona State University,2009,Assistant,Real-Time & Embedded Systems,National Technical University of Athens - Greece,University of Pennsylvania - USA,University of Pennsylvania - USA,,http://cidse.engineering.asu.edu/directory/fainekos-georgios/,,,
30898,Paul Barford,240444,University of Wisconsin - Madison,2001,Full,Networks & Communications,University of Illinois at Urbana-Champaign - USA,,Boston University - USA,,http://www.cs.wisc.edu/users/pb,http://pages.cs.wisc.edu/~pb/,,
67846,Andrew Moore,211440,Carnegie Mellon University,1993,Full,Machine Learning & Pattern Recognition,,,University of Cambridge - United Kingdom,Massachusetts Institute of Technology - USA,http://www-2.cs.cmu.edu/~awm/,http://www.cs.cmu.edu/~awm/bio.html,,
82174,Sangyeun Cho,215293,University of Pittsburgh,2004,Associate,Hardware & Architecture,Seoul National University - Seoul - Korea,,University of Minnesota - Twin Cities - USA,,http://www.cs.pitt.edu/people/faculty_listing.php?id=204,,,
89460,Anthony D. Joseph,110635,University of California - Berkeley,1998,Full,Operating Systems,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://bnrg.cs.berkeley.edu/~adj/,,,
124333,Christine Neuwirth,211440,Carnegie Mellon University,1983,Full,Human-Computer Interaction,University of Wisconsin - Madison - USA,State University of New York - Stony Brook - USA,Carnegie Mellon University - USA,,http://www.cmu.edu/hss/english/people/faculty/bios/chris-neuwirth.html,,,
66440,Nikil Dutt,110653,University of California - Irvine,,Full,Hardware & Architecture,,,University of Illinois at Urbana-Champaign - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=dutt,,,
50008,Aditya P. Mathur,243780,Purdue University,1987,Full,Software Engineering,Birla Institute of Technology and Science - Pilani - India,Birla Institute of Technology and Science - Pilani - India,Birla Institute of Technology and Science - Pilani - India,,https://www.cs.purdue.edu/people/faculty/apm/,,,
61669,Andrea Thomaz,139755,Georgia Institute of Technology,,Associate,Artificial Intelligence,University of Texas - Austin - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.cc.gatech.edu/~athomaz/,,,
100476,Tracey C. Ho,110404,California Institute of Technology,2005,Assistant,Networks & Communications,Massachusetts Institute of Technology - USA,California Institute of Technology - USA,California Institute of Technology - USA,University of Illinois at Urbana-Champaign - USA,http://www.its.caltech.edu/~tho/,http://www.work.caltech.edu/,http://www.cms.caltech.edu/people/3053/profile,
28628,Ryan Kastner,110680,University of California - San Diego,2007,Full,Hardware & Architecture,Northwestern University - USA,Northwestern University - USA,University of California - Los Angeles - USA,,http://www.jacobsschool.ucsd.edu/faculty/faculty_bios/findprofile.sfe?department=cse&fmp_recid=268,,,
79540,Koushik Sen,110635,University of California - Berkeley,,Associate,Programming Languages,Indian Institute of Technology - Kanpur - India,University of Illinois at Urbana-Champaign - USA,University of Illinois at Urbana-Champaign - USA,,http://srl.cs.berkeley.edu/~ksen/doku.php,,,
91367,Alexander Ihler,110653,University of California - Irvine,2007,Associate,Artificial Intelligence,California Institute of Technology - USA,,Massachusetts Institute of Technology - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=aihler,,,
151025,Alexander Schliep,186380,Rutgers - State University of New Jersey - New Brunswick,2009,Associate,Bioinformatics & Computational Biology,,,Universitt zu Kn - Germany,,http://www.cs.rutgers.edu/~schliep/,,,
92493,Alexander J. Hartemink,198419,Duke University,2001,Full,Bioinformatics & Computational Biology,Duke University - USA,University of Oxford - United Kingdom,Massachusetts Institute of Technology - USA,,http://www.cs.duke.edu/~amink,,,
38218,Yuval Tamir,110662,University of California - Los Angeles,1985,Associate,Distributed & Parallel Computing,,,University of California - Berkeley - USA,,http://www.cs.ucla.edu/~tamir/,http://www.linkedin.com/pub/yuval-tamir/66/5a1/b44,,
66462,Michael Young,199193,North Carolina State University,1999,Full,Artificial Intelligence,California State University - Sacramento - USA,Stanford University - USA,Stanford University - USA,,http://www.csc.ncsu.edu/people/rmyoung;http://www.csc.ncsu.edu/directories/faculty.php;,,,
92496,Anup Rao,236948,University of Washington,2010,Assistant,Algorithms & Theory,Georgia Institute of Technology - USA,,University of Texas - Austin - USA,Princeton University - USA,https://homes.cs.washington.edu/~anuprao/CVnew.pdf,,,
48593,Sunil Prabhakar,243780,Purdue University,1998,Full,Databases,Indian Institute of Technology - Delhi - India,University of California - Santa Barbara - USA,University of California - Santa Barbara - USA,,https://www.cs.purdue.edu/people/faculty/sunil/,,,
3934,Ahmed Sameh,243780,Purdue University,1997,Full,Scientific Computing,University of Alexandria - Egypt,Georgia Institute of Technology - USA,University of Illinois at Urbana-Champaign - USA,,https://www.cs.purdue.edu/homes/sameh/,,,
130805,Liviu Iftode,186380,Rutgers - State University of New Jersey - New Brunswick,1997,Full,Operating Systems,Polytechnic University of Bucharest - Romania,Princeton University - USA,Princeton University - USA,,http://www.cs.rutgers.edu/~iftode/,,,
61111,Ana Milanova,194824,Rensselaer Polytechnic Institute,2009,Associate,Software Engineering,American University - Bulgaria,Rutgers - State University of New Jersey - New Brunswick - USA,Rutgers - State University of New Jersey - New Brunswick - USA,,http://www.cs.rpi.edu/~milanova/,http://www.cs.rpi.edu/~sibel/SibelAdali/Sibel_Adali.html,,
100782,L. Ridgway Scott,144050,University of Chicago,1998,Full,Bioinformatics & Computational Biology,Tulane University - USA,,Massachusetts Institute of Technology - USA,,http://www.cs.uchicago.edu/people/ridg,,,
151120,Norman M Sadeh,211440,Carnegie Mellon University,1991,Full,Security & Privacy,Free University of Brussels - Belgium,University of Southern California - USA,Carnegie Mellon University - USA,,http://www.normsadeh.org/short-narrative/,,,
66487,Alexandra Meliou,166629,University of Massachusetts - Amherst,2012,Assistant,Databases,National Technical University of Athens - Greece,University of California - Berkeley - USA,University of California - Berkeley - USA,University of Washington - USA,https://www.cs.umass.edu/faculty/directory/alexandra_meliou,http://people.cs.umass.edu/~ameli/#bio,,
8336,Jesus Izaguirre,152080,University of Notre Dame - USA,1999,Associate,Bioinformatics & Computational Biology,Monterrey Institute of Technology and Higher Education - Mexico,University of Illinois at Urbana-Champaign - USA,University of Illinois at Urbana-Champaign - USA,,http://cse.nd.edu/people/faculty,http://engineering.nd.edu/profiles/jizaguirre,,
95786,Franco Preparata,217156,Brown University,1991,Full,Algorithms & Theory,,,University of Rome - La Sapienza - Italy,Consiglio Nazionale delle Ricerche - Italy,https://research.brown.edu/pdf/1106970027.pdf?nocache=1294867772,,,
52951,Sara Kiesler,211440,Carnegie Mellon University,,Full,Human-Computer Interaction,Simmons College - USA,Stanford University - USA,Ohio State University - USA,,http://www.cs.cmu.edu/~kiesler/,http://www.ri.cmu.edu/seminar/archives/1996.spring/s96-kiesler.html,,
72550,Saurabh Sinha,145637,University of Illinois at Urbana-Champaign,,Associate,Bioinformatics & Computational Biology,Indian Institute of Technology - Kanpur - India,,University of Washington - USA,,http://www.sinhalab.net/sinha-s-home,,,
115968,Julia Hirschberg,190150,Columbia University,2002,Full,Natural Language & Speech,,,University of Pennsylvania - USA,,http://www.cs.columbia.edu/~julia/,,,
143629,Alon Orlitsky,110680,University of California - San Diego,1997,Full,Algorithms & Theory,Ben-Gurion University of the Negev - Israel,Stanford University - USA,Stanford University - USA,,http://www.jacobsschool.ucsd.edu/faculty/faculty_bios/findprofile.sfe?department=cse&fmp_recid=54,,,
127095,Sudipto Guha,215062,University of Pennsylvania,,Associate,Algorithms & Theory,,,Stanford University - USA,,http://www.cis.upenn.edu/~sudipto/,,,
9908,Berthold Horn,166683,Massachusetts Institute of Technology,,Full,Scientific Computing,University of the Witwatersrand - South Africa,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://people.csail.mit.edu/bkph/,,,
9909,Matthew Grayson,147767,Northwestern University,,Associate,Scientific Computing,University of Notre Dame - USA,,Princeton University - USA,,http://www.mccormick.northwestern.edu/directory/profiles/Matthew-Grayson.html,http://eecs.northwestern.edu/people/userprofile/mgrayson2010,http://eecs.northwestern.edu/mgrayson,
110089,Amr El Abbadi,110705,University of California - Santa Barbara,,Full,Databases,,,Cornell University - USA,,http://www.cs.ucsb.edu/~amr/,,,
120033,Lisa Fleischer,182670,Dartmouth College,,Associate,Algorithms & Theory,,,Cornell University - USA,,http://www.cs.dartmouth.edu/~lkf/,http://web.cs.dartmouth.edu/people/lisa-fleischer|http://web.cs.dartmouth.edu/people/lisa-fleischer,,
56189,Loren Terveen,174066,University of Minnesota - Twin Cities,2002,Full,Human-Computer Interaction,University of South Dakota - USA,University of Texas - Austin - USA,University of Texas - Austin - USA,,http://www-users.cs.umn.edu/~terveen/,http://arnetminer.org/person/loren-g-terveen-207926.html,https://sobaco.umn.edu/umnexperts/lorenterveen,
56188,Xavier Tricoche,243780,Purdue University,2007,Assistant,Graphics,cole Nationale Suprieure d'Informatique et de Mathmatiques Appliques de Grenoble - France,Universit Joseph Fourier - France,University of Kaiserslautern - Germany,University of Utah - USA,https://www.cs.purdue.edu/people/faculty/xmt/,,,
13790,Alin Dobra,134130,University of Florida,2003,Associate,Databases,Technical University of Cluj-Napoca - Romania,,Cornell University - USA,,http://www.cise.ufl.edu/~adobra/,,,
119754,Valerio Pascucci,230764,University of Utah,2008,Full,Graphics,,University of Rome - La Sapienza - Italy,Purdue University - USA,,http://www.pascucci.org/pdf-papers/curriculum-pascucci.pdf,,,
22155,Bradley Calder,110680,University of California - San Diego,1997,Adjunct,Hardware & Architecture,University of Washington - USA,,University of Colorado Boulder - USA,University of Colorado Boulder - USA,http://cseweb.ucsd.edu/users/calder/,,,
176,Laszlo Babai,144050,University of Chicago,1987,Full,Computer Education,Hungarian Academy of Sciences - Hungary,Hungarian Academy of Sciences - Hungary,Hungarian Academy of Sciences - Hungary,Hungarian Academy of Sciences - Hungary,http://www.cs.uchicago.edu/people/laci,,,
16094,J. Maurice Rojas,228723,Texas A&M University,,Full,Scientific Computing,University of California - Los Angeles - USA,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://www.math.tamu.edu/directory/formalpg.php?user=rojas,,,
127899,Dennis R. Bahler,199193,North Carolina State University,1987,Associate,Artificial Intelligence,Rice University - USA,University of Virginia - USA,University of Virginia - USA,,http://www4.ncsu.edu/~bahler/education.html,,,
69240,Ricardo Gutierrez-Osuna,228723,Texas A&M University,2002,Full,Artificial Intelligence,Technical University of Madrid - Spain,North Carolina State University - USA,North Carolina State University - USA,,http://www.cs.tamu.edu/people/faculty/rgutier,,,
140127,Matthew Turk,110705,University of California - Santa Barbara,2000,Full,Computer Vision,Virginia Polytechnic Institute and State University - USA,Carnegie Mellon University - USA,Massachusetts Institute of Technology - USA,,http://www.cs.ucsb.edu/~mturk/,,,
148138,Chandra Sekhar Chekuri,145637,University of Illinois at Urbana-Champaign,2006,Full,Algorithms & Theory,Indian Institute of Technology - Madras - India,Stanford University - USA,Stanford University - USA,,http://www.cs.uiuc.edu/~chekuri/,,,
55983,Kenneth D Forbus,147767,Northwestern University,1992,Full,Human-Computer Interaction,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://spatiallearning.org/index.php/people/silc-members/100-faculty/18-kenneth-forbus,http://wires.wiley.com/WileyCDA/WiresAuthorSpotlight/id-13.html,http://www.cogsci.rpi.edu/pl/issues-cognitive-science-video-archive?vid=85&vgid=5&pageid=509&siteid=26,
10873,Robert Pless,179867,Washington University - St. Louis,2000,Full,Computer Vision,Cornell University - USA,,University of Maryland - College Park - USA,,http://cse.wustl.edu/people/Pages/faculty-bio.aspx?faculty=24,,,
19516,Jim Davis,204796,Ohio State University,2000,Full,Computer Vision,,,Massachusetts Institute of Technology - USA,,http://www.cse.ohio-state.edu/people/faculty.shtml,,,
82806,Ling Liu,139755,Georgia Institute of Technology,1999,Associate,Distributed & Parallel Computing,,,Tilburg University - Netherlands,,http://www.cc.gatech.edu/projects/disl/people/lingliu.html,,,
104558,Alok N Choudhary,147767,Northwestern University,,Full,Computer Vision,Birla Institute of Technology and Science - Pilani - India,University of Massachusetts - Amherst - USA,University of Illinois at Urbana-Champaign - USA,,http://www.ece.northwestern.edu/~choudhar/,,,
17237,Jason D Hartline,147767,Northwestern University,2008,Associate,Algorithms & Theory,Cornell University - USA,University of Washington - USA,University of Washington - USA,,http://www.eecs.northwestern.edu/people/userprofile/hartline,https://www.mccormick.northwestern.edu/directory/profiles/Jason-D-Hartline.html,http://www.eecs.northwestern.edu/hartline,
124203,Carlos Scheidegger,104179,University of Arizona,2004,Assistant,Graphics,Universidade Federal do Rio Grande do Sul - Brazil,,University of Utah - USA,,http://cscheid.net/,,,
32203,J. Eliot B. Moss,166629,University of Massachusetts - Amherst,1985,Full,Programming Languages,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,https://www.cs.umass.edu/faculty/directory/moss_j-eliot,,,
80660,David A. Mix Barrington,166629,University of Massachusetts - Amherst,1986,Full,Algorithms & Theory,Amherst College - USA,,Massachusetts Institute of Technology - USA,,https://www.cs.umass.edu/faculty/directory/barrington_david,,,
137833,Greg Plaxton,228778,University of Texas - Austin,1997,Associate,Algorithms & Theory,University of Toronto - Canada,,Stanford University - USA,,http://www.cs.utexas.edu/~plaxton/,,,
90958,Pinaki Mazumder,170976,University of Michigan,1998,Full,Computer Vision,Indian Institute of Science - Bangalore - India,University of Alberta - Canada,University of Illinois at Urbana-Champaign - USA,,http://web.eecs.umich.edu/~mazum/,,,
104150,Isil Dillig,228778,University of Texas - Austin,2014,Assistant,Programming Languages,Stanford University - USA,Stanford University - USA,Stanford University - USA,,http://www.cs.utexas.edu/~isil/,,,
158905,Wesley O. Johnson,110653,University of California - Irvine,,Full,Scientific Computing,,,University of Minnesota - Twin Cities - USA,,https://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=wjohnson,,,
90428,Muthuramakrishnan Venkitasubramaniam,195030,University of Rochester,2011,Assistant,Security & Privacy,Indian Institute of Technology - Madras - India,,Cornell University - USA,,https://www.cs.rochester.edu/people/faculty/venkitasubramaniam_muthu/index.html,https://www.cs.rochester.edu/u/muthuv/,,
37743,Milind Tambe,123961,University of Southern California,1994,Full,Artificial Intelligence,Birla Institute of Technology and Science - Pilani - India,Birla Institute of Technology and Science - Pilani - India,Carnegie Mellon University - USA,,http://teamcore.usc.edu/tambe/CV.pdf,,,
57742,Elizabeth Jessup,126614,University of Colorado Boulder,2006,Full,Scientific Computing,Williams College - USA,Yale University - USA,Yale University - USA,,https://www.colorado.edu/cs/users/jessup,,,
98206,Colin Potts,139755,Georgia Institute of Technology,1992,Associate,Software Engineering,Durham University - United Kingdom,,University of Sheffield - United Kingdom,,http://www.provost.gatech.edu/reporting-units/vice-provost-undergraduate-education/about-dr-colin-potts,http://www.cc.gatech.edu/fac/Colin.Potts/About_Me.html,,
81915,Hanspeter Pfister,166027,Harvard University,2007,Full,Human-Computer Interaction,,Swiss Federal Institute of Technology (ETH) - Switzerland,State University of New York - Stony Brook - USA,,http://www.seas.harvard.edu/computer-science/people,,,
64430,Lorenzo Orecchia,164988,Boston University,2014,Assistant,Algorithms & Theory,Princeton University - USA,,University of California - Berkeley - USA,Massachusetts Institute of Technology - USA,http://orecchia.net/,,,
125130,Armando Fox,110635,University of California - Berkeley,2012,Full,Operating Systems,Massachusetts Institute of Technology - USA,University of Illinois at Urbana-Champaign - USA,University of California - Berkeley - USA,,http://www.armandofox.com/,,,
57569,Lenwood S Heath,233921,Virginia Polytechnic Institute and State University,1987,Full,Algorithms & Theory,University of North Carolina - Chapel Hill - USA,University of Chicago - USA,University of North Carolina - Chapel Hill - USA,,http://www.cs.vt.edu/user/heath,,,
4434,Serge Belongie,110680,University of California - San Diego,2000,Adjunct,Computer Vision,California Institute of Technology - USA,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://cseweb.ucsd.edu/~sjb/,,,
13321,Thomas H. Cormen,182670,Dartmouth College,,Full,Algorithms & Theory,Princeton University - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.cs.dartmouth.edu/~thc/,,,
93851,Denis Zorin,193900,New York University,,Full,Graphics,Moscow Institute of Physics and Technology - Russia,California Institute of Technology - USA,California Institute of Technology - USA,,http://mrl.nyu.edu/~dzorin/,,,
138591,Michael L. Scott,195030,University of Rochester,1997,Full,Distributed & Parallel Computing,,,University of Wisconsin - Madison - USA,,http://www.cs.rochester.edu/~scott/,,,
89717,Munmun De Choudhury,139755,Georgia Institute of Technology,2014,Assistant,Human-Computer Interaction,National Institute of Technology - Bhopal - India,,Arizona State University - USA,Microsoft Research - USA,http://www.munmund.net/vitae/m-dechoudhury-CV.pdf,,,
117232,Debmalya Panigrahi,198419,Duke University,2013,Assistant,Algorithms & Theory,Jadavpur University - India,Indian Institute of Science - Bangalore - India,Massachusetts Institute of Technology - USA,Bell Laboratories - USA,http://www.cs.duke.edu/~debmalya,,,
102826,Calvin Lin,228778,University of Texas - Austin,,Full,Programming Languages,,,University of Washington - USA,,http://www.cs.utexas.edu/faculty/lin,,,
75694,Nathan Srebro,144050,University of Chicago,2013,Assistant,Programming Languages,,,University of Chicago - USA,University of Chicago - USA,http://www.cs.uchicago.edu/people/nati,,,
26136,Wim van Dam,110705,University of California - Santa Barbara,2004,Associate,Algorithms & Theory,Radboud University Nijmegen - Netherlands,Radboud University Nijmegen - Netherlands,University of Amsterdam,University of California - Berkeley - USA,http://www.cs.ucsb.edu/~vandam/,,,
26131,Shafrira Goldwasser,166683,Massachusetts Institute of Technology,1983,Full,Security & Privacy,Carnegie Mellon University - USA,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://en.wikipedia.org/wiki/Shafi_Goldwasser,,,
26133,Donald Loveland,198419,Duke University,,Full,Artificial Intelligence,Oberlin College - USA,Massachusetts Institute of Technology - USA,New York University - USA,,http://www.cs.duke.edu/~dwl/,,,
152934,Karl N. Levitt,110644,University of California - Davis,1966,Full,Security & Privacy,,,New York University - USA,,http://www.cs.ucdavis.edu/people/faculty/levitt.html,http://seclab.cs.ucdavis.edu/,,
2621,Michael Kearns,215062,University of Pennsylvania,2002,Full,Algorithms & Theory,University of California - Berkeley - USA,University of California - Berkeley - USA,Harvard University - USA,Massachusetts Institute of Technology - USA,http://www.cis.upenn.edu/~mkearns,http://rpinfo.rpi.edu/,,
41291,B. Aditya Prakash,233921,Virginia Polytechnic Institute and State University,2012,Assistant,Data Mining,Indian Institute of Technology - Bombay - India,Carnegie Mellon University - USA,Carnegie Mellon University - USA,,http://people.cs.vt.edu/badityap/,,,
49492,Dennis McLeod,123961,University of Southern California,2004,Full,Databases,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://sir-lab.usc.edu/faculty.html,,,
149725,Bernd Sturmfels,110635,University of California - Berkeley,1995,Full,Bioinformatics & Computational Biology,,,University of Washington - USA,,http://math.berkeley.edu/~bernd/,,,
49257,Barbara E. Engelhardt,198419,Duke University,2012,Assistant,Bioinformatics & Computational Biology,Stanford University - USA,Stanford University - USA,University of California - Berkeley - USA,University of Chicago - USA,http://www.genome.duke.edu/labs/engelhardt/,,,
147962,Jingtao Wang,215293,University of Pittsburgh,2010,Assistant,Human-Computer Interaction,Xian Jiaotong University - Xi'an - China,Xian Jiaotong University - Xi'an - China,University of California - Berkeley - USA,,http://www.cs.pitt.edu/people/faculty_listing.php?id=1222,,,
7357,Yalin Wang,104151,Arizona State University,2010,Assistant,Computer Vision,Tsinghua University - Beijing - China,Tsinghua University - Beijing - China,University of Washington - USA,,http://cidse.engineering.asu.edu/directory/wang-yalin/,,,
86084,David T. Blaauw,170976,University of Michigan,,Full,Hardware & Architecture,Duke University - USA,University of Illinois at Urbana-Champaign - USA,University of Illinois at Urbana-Champaign - USA,,http://www.eecs.umich.edu/eecs/etc/fac/facsearchform.cgi?blaauw+,,,
49701,Raissa D'Souza,110644,University of California - Davis,2005,Associate,Networks & Communications,,,Massachusetts Institute of Technology - USA,Bell Laboratories & Microsoft Research - USA,http://mae.engr.ucdavis.edu/dsouza,,,
100354,Randall Berry,147767,Northwestern University,2000,Full,Networks & Communications,Missouri University of Science and Technology - USA,Massachusetts Institute of Technology - USA,Massachusetts Institute of Technology - USA,,http://www.ece.northwestern.edu/~rberry/index.html,http://www.ece.northwestern.edu/~rberry/bio.html,http://www.linkedin.com/pub/randall-berry/6/3b5/229,
116059,Jan Prins,199120,University of North Carolina - Chapel Hill,1987,Full,Algorithms & Theory,Syracuse University - USA,Cornell University - USA,Cornell University - USA,,http://www.cs.unc.edu/~prins/,http://www.cs.unc.edu/cms/our-people/faculty/jan-f.-prins,,
57360,Alexandra Kolla,145637,University of Illinois at Urbana-Champaign,,Assistant,Algorithms & Theory,,,University of California - Berkeley - USA,Princeton University - USA,http://akolla.cs.illinois.edu/,,,
148066,Shi-Kuo Chang,215293,University of Pittsburgh,1986,Full,Multimedia,National Taiwan University - Taipei - Taiwan,University of California - Berkeley - USA,University of California - Berkeley - USA,,http://www.cs.pitt.edu/people/faculty_listing.php?id=58,,,
49389,Greg Turk,139755,Georgia Institute of Technology,,Full,Graphics,,,University of North Carolina - Chapel Hill - USA,Stanford University - USA,http://www.cc.gatech.edu/home/turk/,,,
146367,Jim Hendler,194824,Rensselaer Polytechnic Institute,,Associate,Artificial Intelligence,Yale University - USA,Brown University - USA,Brown University - USA,,http://www.cs.rpi.edu/~hendler/,,,
